date,truck_num,tot_weight
2020-01-29,truck8,15050.0
2020-01-29,truck9,15885.0
2020-01-29,truck10,15475.0
2020-01-29,truck11,4550.0
2020-01-29,truck12,15830.0
2020-01-29,truck13,15670.0
2020-01-29,truck14,14300.0
2020-01-29,truck15,2370.0
2020-01-29,truck16,11235.0
2020-01-29,truck17,15170.0
2020-01-29,truck18,13460.0
2020-01-29,truck19,15110.0
2020-01-29,truck20,15110.0
2020-01-29,truck21,15900.0
2020-01-29,truck22,1140.0
2020-01-29,truck23,9285.0
2020-01-29,truck24,14820.0
2020-01-29,truck25,14410.0
2020-01-29,truck26,2830.0
2020-01-29,truck27,995.0
2020-01-29,truck28,5645.0
2020-01-29,truck29,15405.0
2020-01-29,truck30,2465.0
2020-01-29,truck31,14470.0
2020-01-29,truck32,730.0
2020-01-29,truck33,10055.0
2020-01-29,truck34,2320.0
2020-01-29,truck35,570.0
2020-01-30,truck0,15875.0
2020-01-30,truck1,15835.0
2020-01-30,truck2,10835.0
2020-01-30,truck3,14305.0
2020-01-30,truck4,15950.0
2020-01-30,truck5,15330.0
2020-01-30,truck6,13620.0
2020-01-30,truck7,15980.0
2020-01-30,truck8,1050.0
2020-01-30,truck9,14445.0
2020-01-30,truck10,15980.0
2020-01-30,truck11,15980.0
2020-01-30,truck12,15825.0
2020-01-30,truck13,14765.0
2020-01-30,truck14,15975.0
2020-01-30,truck15,15995.0
2020-01-30,truck16,10280.0
2020-01-30,truck17,12990.0
2020-01-30,truck18,2720.0
2020-01-30,truck19,10060.0
2020-01-30,truck20,15985.0
2020-01-30,truck21,15945.0
2020-01-30,truck22,4965.0
2020-01-30,truck23,4445.0
2020-01-30,truck24,4255.0
2020-01-30,truck25,15880.0
2020-01-30,truck26,13890.0
2020-01-30,truck27,15975.0
2020-01-30,truck28,410.0
2020-01-30,truck29,14680.0
2020-01-30,truck30,600.0
2020-01-30,truck31,3740.0
2020-01-30,truck32,10840.0
2020-01-30,truck33,720.0
2020-01-30,truck34,5010.0
2020-01-31,truck0,10625.0
2020-01-31,truck1,15980.0
2020-01-31,truck2,14685.0
2020-01-31,truck3,14910.0
2020-01-31,truck4,15855.0
2020-01-31,truck5,7175.0
2020-01-31,truck6,15945.0
2020-01-31,truck7,15965.0
2020-01-31,truck8,15760.0
2020-01-31,truck9,15995.0
2020-01-31,truck10,7810.0
2020-01-31,truck11,15940.0
2020-01-31,truck12,15955.0
2020-01-31,truck13,14465.0
2020-01-31,truck14,15605.0
2020-01-31,truck15,2325.0
2020-01-31,truck16,5975.0
2020-01-31,truck17,15480.0
2020-01-31,truck18,14355.0
2020-01-31,truck19,15695.0
2020-01-31,truck20,15310.0
2020-01-31,truck21,10185.0
2020-01-31,truck22,6090.0
2020-01-31,truck23,14760.0
2020-01-31,truck24,14655.0
